code;image_url;product_name;quantity;serving_size;packaging;brands;brands_tags;brand_owner;categories;categories_tags;labels;labels_tags;countries;countries_tags;ingredients_text_en;allergens;allergens_tags;nutrition_data_per;energy_kj_value;enerkj_unit;energy_kcal_value;energy_kcal_unit;fat_value;fat_unit;saturated_fat_value;saturated_fat_unit;carbohydrates_value;carbohydrates_unit;sugars_value;sugars_unit;fiber_value;fiber_unit;proteins_value;proteins_unit;salt_value;salt_unit;sodium_value;sodium_unit;energy_value;energy_unit;vitamin_c_value;vitamin_c_unit;vitamin_b6_value;vitamin_b6_unit;vitamin_b12_value;vitamin_b12_unit;potassium_value;potassium_unit;calcium_value;calcium_unit;caffeine_value;caffeine_unit;taurine_value;taurine_unit;food_groups_tags;nutriscore_grade
7501125104268;https://images.openfoodfacts.org/images/products/750/112/510/4268/front_es.15.400.jpg;Electrolit;;NULL;;;[];NULL;Bebidas, Bebidas energéticas;['en:beverages', 'en:energy-drinks'];;[];Spain, en:mexico;['en:mexico', 'en:spain'];NULL;;[];100g;NULL;NULL;20;kcal;0;g;0;g;5;g;5;g;NULL;NULL;0;g;0.12;g;0.048;g;20;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;[];d
8711900010953;https://images.openfoodfacts.org/images/products/871/190/001/0953/front_fr.25.400.jpg;Enrgy Drnk sugar free;;NULL;Boîte de conserve ou canette, Canette;;[];NULL;Boissons, Boissons édulcorées, Boissons énergisantes;['en:beverages', 'en:artificially-sweetened-beverages', 'en:energy-drinks'];;[];Belgium,France;['en:belgium', 'en:france'];NULL;;[];100g;NULL;NULL;4;kcal;0;g;0;g;0;g;0;g;0;g;0;g;0.24;g;0.096;g;4;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:artificially-sweetened-beverages'];c
7613269164395;https://images.openfoodfacts.org/images/products/761/326/916/4395/front_en.14.400.jpg;M-Budget Energy Drink;250ml;250g;Dose;Migros;['migros'];NULL;Beverages, Energy drinks, en:artificially-sweetened-beverages;['en:beverages', 'en:artificially-sweetened-beverages', 'en:energy-drinks'];;[];Frankreich, Schweiz, Germany;['en:france', 'en:germany', 'en:switzerland'];NULL;;[];100g;13;kj;3;kcal;0;g;0;g;0;g;0;g;0;g;0;g;0.2;g;0.08;g;13;kj;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:artificially-sweetened-beverages'];b
9002490215408;https://images.openfoodfacts.org/images/products/900/249/021/5408/front_sv.6.400.jpg;Red Bull Energy Drink;250 ml;250 ml;en:Metal, en:Recyclable Metals, 41 ALU, en:Can, Aluminum;Red Bull;['red-bull'];NULL;Drycker, Kolsyrade Drycker, Energidrycker, en:Sweetened beverages;['en:beverages', 'en:carbonated-drinks', 'en:energy-drinks', 'en:sweetened-beverages'];"en:Not advised for specific people, en:Not advised for children and pregnant women, en:Not advised for pregnant women
";['en:not-advised-for-specific-people', 'en:not-advised-for-children-and-pregnant-women', 'en:not-advised-for-pregnant-women'];Sweden;['en:sweden'];water, sucrose, glucose, acid (citric acid), carbonic acid, taurine (0,4%), acidity regulators (sodium carbonates, magnesium carbonates), caffeine (0,03 %), vitamins (niacin, pantothenic acid, b6, b12), flavourings, colouring agents (caramel, riboflavins),;;[];100g;195;kJ;46;kcal;0;g;0;g;11;g;11;g;NULL;NULL;0;g;0.1;g;0.04;g;195;kJ;NULL;NULL;2;mg;2;µg;NULL;NULL;NULL;NULL;32;mg;0.4;g;['en:beverages', 'en:sweetened-beverages'];e
9100000837116;https://images.openfoodfacts.org/images/products/910/000/083/7116/front_en.3.400.jpg;Energy Drink;250 ml;NULL;Can;S-Budget;['s-budget'];NULL;Beverages,Energy drinks;['en:beverages', 'en:energy-drinks'];;[];Austria,France;['en:austria', 'en:france'];;;[];100g;NULL;NULL;45;kcal;0;g;0;g;11;g;11;g;NULL;NULL;0;g;0.25;g;0.1;g;45;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;[];e
5060517883539;https://images.openfoodfacts.org/images/products/506/051/788/3539/front_fr.10.400.jpg;Monster Punch;500 ml;NULL;NULL;MONSTER;['monster'];NULL;Boissons, Boissons énergisantes;['en:beverages', 'en:energy-drinks'];NULL;NULL;France, en:belgium;['en:belgium', 'en:france'];NULL;;[];100g;NULL;NULL;45;kcal;0;;0;;10;;10;;NULL;NULL;0;;0.04;;0.016;g;45;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;[];e
8480000281623;https://images.openfoodfacts.org/images/products/848/000/028/1623/front_es.17.400.jpg;Iso drink naranja;;NULL;;Hacendado;['hacendado'];NULL;Bebidas, Bebidas energéticas;['en:beverages', 'en:energy-drinks'];;[];en:Spain;['en:spain'];NULL;;[];100g;NULL;NULL;31;kcal;0;g;0;g;7.7;g;7.7;g;NULL;NULL;0;g;0.06;g;0.024;g;31;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;[];e
4060800160041;https://images.openfoodfacts.org/images/products/406/080/016/0041/front_en.26.400.jpg;Rockstar Juiced Energy + Juice 500ML Dose;500ml;NULL;Aludose;Rockstar;['rockstar'];NULL;Beverages, Energy drinks;['en:beverages', 'en:energy-drinks'];;[];Deutschland;['en:germany'];;;[];100g;NULL;NULL;66;kcal;0;g;0;g;15.3;g;15.2;g;NULL;NULL;0.2;g;0;g;0;g;66;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;[];e
7798119220015;https://images.openfoodfacts.org/images/products/779/811/922/0015/front_fr.13.400.jpg;Speed Unlimited;;NULL;;Speed Unlimited;['speed-unlimited'];NULL;Boissons, Boissons énergisantes;['en:beverages', 'en:energy-drinks'];;[];Argentina,Francia,España;['en:argentina', 'en:france', 'en:spain'];NULL;;[];100g;NULL;NULL;45;kcal;0;g;0;g;11.2;g;0;g;NULL;NULL;0;g;0;g;0;g;45;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;[];d
5060639123551;https://images.openfoodfacts.org/images/products/506/063/912/3551/front_de.14.400.jpg;Mega Monster Energy Ultra;568 ml;568ml;Dose;Monster;['monster'];NULL;de:13.6, en:energy-drinks;['en:beverages', 'en:energy-drinks', 'de:13-6'];NULL;NULL;en:Germany;['en:germany'];NULL;;[];100g;NULL;NULL;2;kcal;0;g;0;g;0.9;g;0;g;NULL;NULL;0;g;0.2;g;0.08;g;2;kcal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:artificially-sweetened-beverages'];b
