code;image_url;product_name;quantity;serving_size;packaging;brands;brands_tags;brand_owner;categories;categories_tags;labels;labels_tags;countries;countries_tags;ingredients_text_en;allergens;allergens_tags;nutrition_data_per;energy_kj_value;enerkj_unit;energy_kcal_value;energy_kcal_unit;fat_value;fat_unit;saturated_fat_value;saturated_fat_unit;carbohydrates_value;carbohydrates_unit;sugars_value;sugars_unit;fiber_value;fiber_unit;proteins_value;proteins_unit;salt_value;salt_unit;sodium_value;sodium_unit;energy_value;energy_unit;vitamin_c_value;vitamin_c_unit;vitamin_b6_value;vitamin_b6_unit;vitamin_b12_value;vitamin_b12_unit;potassium_value;potassium_unit;calcium_value;calcium_unit;caffeine_value;caffeine_unit;taurine_value;taurine_unit;food_groups_tags;nutriscore_grade
8480000100559;https://images.openfoodfacts.org/images/products/848/000/010/0559/front_es.31.400.jpg;Cargando…;200 ml;200ml;Tetra Brik;Hacendado;['hacendado'];NULL;Bebidas, Lácteos, Bebida lácteas, Leches aromatizadas, Leches de chocolate;['en:beverages', 'en:dairies', 'en:dairy-drinks', 'en:flavoured-milks', 'en:chocolate-milks'];Contains milk,FSC,FSC Mix,Green Dot,Made in Spain;['en:contains-milk', 'en:fsc', 'en:fsc-mix', 'en:green-dot', 'en:made-in-spain'];Spain;['en:spain'];NULL;en:milk;['en:milk'];100g;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];b
84117205;NULL;Puleva;200 ml;200 ml;Brick;Puleva;['puleva'];NULL;Bebidas,Lácteos,Bebida lácteas,Leches aromatizadas,Leches de chocolate;['en:beverages', 'en:dairies', 'en:dairy-drinks', 'en:flavoured-milks', 'en:chocolate-milks'];;[];Francia,España;['en:france', 'en:spain'];partially skimmed milk at 1,2% mg (90%), sugar, degreased cocoa (minimum 0,9%), stabilizers (e-407, e-460, e-466 and e-339i), flavouring and vitamin d, origin of milk: spain, monne de asúcer näntle;en:milk;['en:milk'];100g;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
3329770063334;https://images.openfoodfacts.org/images/products/332/977/006/3334/front_fr.24.400.jpg;Yaourt à boire sucré aromatisé;825 g;170 g (recommandée);Bouteille;Yoplait, Yop gf;['yoplait', 'yop-gf'];NULL;Boissons, Produits laitiers, Produits fermentés, Produits laitiers fermentés, Boissons lactées, Boissons fermentées, Boissons lactées fermentées, Yaourts, Yaourts à boire;['en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-drinks', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:drinkable-yogurts'];;[];France;['en:france'];NULL;en:milk;['en:milk'];100g;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
8480000209931;https://images.openfoodfacts.org/images/products/848/000/020/9931/front_es.20.400.jpg;Yogur líquido natural 0%;1 kg;100g;;Hacendado;['hacendado'];NULL;Bebidas, Lácteos, Comidas fermentadas, Productos fermentados de la leche, Bebida lácteas, Bebidas fermentadas, Bebidas de leche fermentada, Yogures, Yogures para beber;['en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-drinks', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:drinkable-yogurts'];;[];España;['en:spain'];NULL;en:milk;['en:milk'];100g;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:artificially-sweetened-beverages'];c
4056489020202;https://images.openfoodfacts.org/images/products/405/648/902/0202/front_de.32.400.jpg;Kéfir;500g;484ml;Kunststoff;Milbona;['milbona'];NULL;Getränke, Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Milchgetränke, Fermentierte Getränke, Fermentierte Milchgetränke, Kefir;['en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-drinks', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:kefir'];en:de-oko-006;['en:organic', 'en:eu-organic', 'en:de-oko-006'];España;['en:spain'];;;[];100g;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:milk-and-dairy-products', 'en:milk-and-yogurt'];d
5760466995894;https://images.openfoodfacts.org/images/products/576/046/699/5894/front_fr.69.400.jpg;Caramel macchiato;220 ml;220ml;Verre Plastique;Starbucks;['starbucks'];NULL;Bebidas,Lácteos,Bebida lácteas,Leches aromatizadas,Bebidas azucaradas;['en:beverages', 'en:dairies', 'en:dairy-drinks', 'en:flavoured-milks', 'en:sweetened-beverages'];;[];Bélgica,Francia,Japón,España;['en:belgium', 'en:france', 'en:japan', 'en:spain'];milk (contains 1.8% fat) 75%, starbucks arabica coffee® (water, coffee extract) 20%, sugar, caramel flavor (contains milk), acidity corrector (potassium carbonates), stabilizers (carrageenans, guar gum), emulsifiers (mono and diglycerides of fatty acids of vegetable origin),;en:milk;['en:milk'];100g;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
84127730;https://images.openfoodfacts.org/images/products/84127730/front_es.30.400.jpg;Cacaolat Original;200 ml;200 ml;Plástico, Botella, UHT;Cacaolat;['cacaolat'];NULL;Bebidas, Lácteos, Bebida lácteas, Leches aromatizadas, Leches de chocolate, Bebidas azucaradas;['en:beverages', 'en:dairies', 'en:dairy-drinks', 'en:flavoured-milks', 'en:chocolate-milks', 'en:sweetened-beverages'];Punto Verde;['en:green-dot'];Francia,España;['en:france', 'en:spain'];NULL;en:milk,es:Suero lacteo;['en:milk', 'es:suero-lacteo', 'es:suero-lacteo'];100g;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
3329770063327;https://images.openfoodfacts.org/images/products/332/977/006/3327/front_fr.19.400.jpg;Yaourt à boire sucré aromatisé;825 g;170 g (recommandée);Bouteille, Bouteille en plastique;Yoplait,Yop gf;['yoplait', 'yop-gf'];NULL;Boissons, Produits laitiers, Produits fermentés, Produits laitiers fermentés, Boissons lactées, Boissons fermentées, Boissons lactées fermentées, Yaourts, Yaourts à boire;['en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-drinks', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:drinkable-yogurts'];Lait Français;['en:french-milk'];France;['en:france'];NULL;en:milk;['en:milk'];100g;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
42114321;https://images.openfoodfacts.org/images/products/42114321/front_de.73.400.jpg;Müllermilch Schoko;424 g, 400 ml;400ml;Plastic, HDPE - High-density polyethylene, PET - Polyethylene terephthalate;Müller;['muller'];NULL;Beverages,Dairies,Fermented foods,Fermented milk products,Dairy drinks,Flavoured milks,Chocolate milks,Buttermilks;['en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-drinks', 'en:flavoured-milks', 'en:chocolate-milks', 'en:buttermilks'];Made in Germany;['en:made-in-germany'];France,Germany;['en:france', 'en:germany'];low-fat milk, butter milk, 3,8% chocolate powder (sugar, cocoa), whey product, dextrose, sugar, modified starch, stabiliser, carrageenan, salt, flavouring, vitamin e, vitamin b1 (thiamine), vitamin b2 (riboflavin), vitamin b6;en:milk;['en:milk'];100g;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:beverages', 'en:sweetened-beverages'];e
8480000213341;https://images.openfoodfacts.org/images/products/848/000/021/3341/front_es.19.400.jpg;+Proteínas Plátano;;NULL;;Hacendado;['hacendado'];NULL;Bebidas, Lácteos, Comidas fermentadas, Productos fermentados de la leche, Bebida lácteas, Bebidas fermentadas, Bebidas de leche fermentada, Yogures, Yogures para beber;['en:beverages', 'en:dairies', 'en:fermented-foods', 'en:fermented-milk-products', 'en:dairy-drinks', 'en:fermented-drinks', 'en:fermented-milk-drinks', 'en:yogurts', 'en:drinkable-yogurts'];;[];España;['en:spain'];NULL;;[];100g;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;['en:milk-and-dairy-products', 'en:milk-and-yogurt'];a
